,index,mean,std
261,5240000.0,2949.0,801.7038106433073
262,5260000.0,3047.0,1406.0444516443995
263,5280000.0,2536.0,746.0321708880924
264,5300000.0,2578.0,686.3643347377542
265,5320000.0,2728.0,816.4410572723544
266,5340000.0,3346.0,1362.278972897989
267,5360000.0,2248.0,713.2152550247365
268,5380000.0,3916.0,1591.7612886359561
269,5400000.0,3564.0,1100.9286988720023
270,5420000.0,2784.0,1129.550353016633
271,5440000.0,2285.0,981.0631987797728
272,5460000.0,3074.0,1428.8260915870762
273,5480000.0,3632.0,1001.197283256402
274,5500000.0,3022.0,836.6934922658356
275,5520000.0,3076.0,1296.805305356205
276,5540000.0,2005.0,761.5018056446091
277,5560000.0,3125.0,915.5681296331803
278,5580000.0,3922.0,903.302828513229
279,5600000.0,2614.0,1104.2843836621073
280,5620000.0,2754.0,793.3750689302002
281,5640000.0,3155.0,1025.0585349139824
282,5660000.0,2674.0,732.3277954577444
283,5680000.0,2072.0,782.4039877198991
284,5700000.0,2381.0,1163.0
285,5720000.0,2239.0,1125.4283628912149
286,5740000.0,3421.0,1358.303721558621
287,5760000.0,3014.0,1109.569285804181
288,5780000.0,2726.0,721.0159498929271
289,5800000.0,3663.0,1122.0164882923957
290,5820000.0,2802.0,824.5095511878561
291,5840000.0,2902.0,857.8438086271883
292,5860000.0,3162.0,1283.5637888317044
293,5880000.0,2605.0,1069.740622767968
294,5900000.0,1973.0,739.1217761641176
295,5920000.0,2419.0,1003.1296027931785
296,5940000.0,2556.0,893.9597306366769
297,5960000.0,2392.0,815.2275755885591
298,5980000.0,2606.0,1048.5246778211756
299,6000000.0,2456.0,1079.6128935873264
300,6020000.0,3040.0,1272.3207142855138
301,6040000.0,3338.0,1308.203348107625
302,6060000.0,2521.0,326.8164622536631
303,6080000.0,2947.0,1149.3132732201434
304,6100000.0,2592.0,939.3912922738851
305,6120000.0,2620.0,953.9077523534443
306,6140000.0,2027.0,760.0401305194351
307,6160000.0,3615.0,1112.7106542133943
308,6180000.0,3501.0,845.995862874045
309,6200000.0,3829.0,1451.8984124242302
310,6220000.0,1957.0,1015.2147556059259
311,6240000.0,3127.0,1114.8726384659371
312,6260000.0,2633.0,758.6046401123579
313,6280000.0,4432.0,1805.412972147924
314,6300000.0,2202.0,654.4738344655193
315,6320000.0,3188.0,1631.347908939108
316,6340000.0,2978.0,1042.5430446748949
317,6360000.0,3184.0,1115.205810601792
318,6380000.0,3319.0,1802.1068225829456
319,6400000.0,2956.0,1112.6562811578426
320,6420000.0,1886.0,998.6611036783199
321,6440000.0,2959.0,1370.4484667436423
322,6460000.0,2800.0,718.8741197177709
323,6480000.0,2789.0,1564.1512075243877
324,6500000.0,2577.0,1101.0
325,6520000.0,2671.0,1134.208534617863
326,6540000.0,3505.0,823.4713109756769
