,index,mean,std
150,6020000.0,7965.2,5245.975215343664
151,6060000.0,10814.3,4805.557055118585
152,6100000.0,7473.3,5711.150602987107
153,6140000.0,5923.0,3122.071171514192
154,6180000.0,5856.3,2893.957292359374
155,6220000.0,7386.4,3817.699941063991
156,6260000.0,4644.2,1355.972846335796
157,6300000.0,4896.8,2414.1911191949985
158,6340000.0,7025.9,3818.854028370291
159,6380000.0,5630.1,2155.1861381328526
160,6420000.0,7631.5,3353.4214542762143
161,6460000.0,6962.5,3873.505679613753
162,6500000.0,5057.7,1996.5621477930508
163,6540000.0,4004.7,888.8898750688973
164,6580000.0,6110.9,3286.5069435496407
165,6620000.0,6860.6,2303.6763748408757
166,6660000.0,4942.8,1740.4065502060143
167,6700000.0,7572.8,4268.160348440531
168,6740000.0,7399.6,3847.824689353713
169,6780000.0,5039.4,2289.1382308633088
170,6820000.0,5453.4,2660.5244295063335
171,6860000.0,5811.7,2035.3856170269064
172,6900000.0,6996.0,3349.1438308917104
173,6940000.0,3730.6,2325.591159253922
174,6980000.0,7327.2,5785.056850196029
175,7020000.0,6395.4,2875.6791267455415
176,7060000.0,5664.9,2442.9962934887967
177,7100000.0,4715.1,2899.589779606764
178,7140000.0,7633.0,3792.810461913434
179,7180000.0,5262.2,1647.6684617968508
180,7220000.0,8518.9,3393.463052694106
181,7260000.0,4489.3,2063.998452034303
182,7300000.0,4996.4,1730.6332482649236
183,7340000.0,4877.4,2303.438091201932
184,7380000.0,4633.8,1706.5414615531613
185,7420000.0,9776.1,4622.3516623035075
186,7460000.0,5418.0,3483.51434617399
187,7500000.0,7228.9,5042.251906638541
188,7540000.0,5218.6,3056.207067592116
189,7580000.0,7501.5,2704.3770169856125
190,7620000.0,7464.9,3403.800800575733
191,7660000.0,5560.0,2691.5870039811084
192,7700000.0,7339.4,4044.3461820175585
193,7740000.0,8051.4,3302.4060077464737
194,7780000.0,6449.6,4197.950599995193
195,7820000.0,4529.7,1805.84357295974
196,7860000.0,7436.4,3559.950482801692
197,7900000.0,6828.5,3515.887007570067
198,7940000.0,8345.1,4341.736621445386
199,7980000.0,4458.2,2075.058254603952
200,8020000.0,8320.4,3642.475098061756
201,8060000.0,5991.8,2474.3213130068616
202,8100000.0,7003.1,4256.5578922411005
203,8140000.0,7445.9,3980.5410046876796
204,8180000.0,7421.3,4066.118076249139
205,8220000.0,8087.6,4879.960085902343
206,8260000.0,6114.6,2469.0284810021935
207,8300000.0,5968.0,2938.244543941161
208,8340000.0,7300.1,4704.718704662374
209,8380000.0,7282.6,4228.437541220161
210,8420000.0,6518.6,3360.1267892744763
211,8460000.0,5235.5,1865.8383236497207
212,8500000.0,5828.4,2561.9232306999365
213,8540000.0,6447.3,4075.510766762861
214,8580000.0,7574.7,3810.0989239126066
215,8620000.0,5426.8,2270.936229840019
216,8660000.0,9227.7,5007.692763139527
217,8700000.0,6446.4,2886.1537796867306
218,8740000.0,7884.0,4570.639080041215
219,8780000.0,5501.0,2020.651677058666
220,8820000.0,8153.2,2986.7001791274597
221,8860000.0,5592.7,2883.24837813186
222,8900000.0,7862.6,3998.2502973175656
223,8940000.0,8223.8,4531.752989738077
224,8980000.0,7281.7,2948.834347670279
225,9020000.0,6932.0,3563.4848954359272
226,9060000.0,4909.6,2041.9261592917605
227,9100000.0,5367.2,1977.8700563990546
228,9140000.0,6028.1,1779.63436975127
229,9180000.0,6446.5,2321.966117323851
230,9220000.0,9169.3,3386.40499792922
231,9260000.0,5300.5,3131.991036066355
232,9300000.0,8507.3,3335.859321074556
233,9340000.0,5814.6,1572.239434691803
234,9380000.0,9444.8,7099.579491772734
235,9420000.0,6502.2,1888.8506452337624
236,9460000.0,8322.9,4702.232160368095
237,9500000.0,10379.4,6030.735116053433
238,9540000.0,8158.9,5356.797223154896
239,9580000.0,5242.3,3423.154891324668
240,9620000.0,5807.3,2234.3570014659695
241,9660000.0,9282.0,6558.051417913708
242,9700000.0,5889.3,1748.1531998083005
243,9740000.0,6303.5,3061.8856689954964
244,9780000.0,7172.3,5678.058700823724
245,9820000.0,7004.9,3764.2137678405034
246,9860000.0,5662.7,1436.9478800568934
247,9900000.0,5939.0,2180.5505268165653
248,9940000.0,8865.0,3981.8950513543173
249,9980000.0,8018.5,3765.6052169604823
250,10020000.0,7231.2,4440.602206908427
251,10060000.0,7435.6,3636.7716232944845
252,10100000.0,6940.0,2764.9512473097966
253,10140000.0,6254.8,3212.193512228054
254,10180000.0,7095.5,5171.058175074034
255,10220000.0,7616.2,4675.363596555887
256,10260000.0,6470.2,2040.9417336122071
257,10300000.0,7018.1,3091.9121413778885
258,10340000.0,7889.6,3665.971281938799
259,10380000.0,8674.3,7188.5950233686135
260,10420000.0,7172.7,5032.716384816454
261,10460000.0,8271.8,4441.06353928876
262,10500000.0,8435.3,3864.932523343713
263,10540000.0,6215.7,2980.79174213832
264,10580000.0,7663.1,2497.3461694366683
265,10620000.0,7519.9,6545.433712902453
266,10660000.0,7483.6,3006.0696997907417
267,10700000.0,6642.4,3906.56814096465
268,10740000.0,6722.2,4137.741432230873
269,10780000.0,6033.1,2945.83962394425
270,10820000.0,7290.4,3207.7869068876753
271,10860000.0,6965.5,4283.310921471847
272,10900000.0,6571.3,3735.887017831241
273,10940000.0,5793.1,3695.0244505280343
274,10980000.0,7360.8,2900.1452653272386
275,11020000.0,9718.7,4474.1388232820855
276,11060000.0,6603.7,4610.362763384243
277,11100000.0,11206.2,4526.020433007346
